"Date","Hour","Minute","Second","Millisecond","latitude","longitude","ax","ay","az","gx","gy","gz","magx","magy","magz","npassi"
29,8,32,0,571,45.19427784,11.30917393,-0.4596867263317108,3.907337188720703,8.695740699768066,0.12657128274440765,-0.12504416704177856,0.20335689187049866,3.0,-37.439998626708984,-15.779999732971191,0
29,8,32,0,602,45.19427784,11.30917393,-0.07661445438861847,4.137180328369141,8.887276649475098,0.12657128274440765,-0.12504416704177856,0.20335689187049866,3.0,-37.439998626708984,-15.779999732971191,0
29,8,32,0,608,45.19427784,11.30917393,-0.07661445438861847,4.137180328369141,8.887276649475098,0.12657128274440765,-0.12504416704177856,0.20335689187049866,2.2200000286102295,-36.23999786376953,-16.5,0
29,8,32,0,670,45.19427784,11.30917393,-0.4213795065879822,4.098873138427734,8.925583839416504,0.12657128274440765,-0.12504416704177856,0.20335689187049866,2.2200000286102295,-36.23999786376953,-16.5,0
29,8,32,0,741,45.19427784,11.30917393,-0.3447650372982025,4.213795185089111,8.887276649475098,0.12657128274440765,-0.12504416704177856,0.20335689187049866,2.2200000286102295,-36.23999786376953,-16.5,0
29,8,32,0,806,45.19427784,11.30917393,-0.3447650372982025,4.213795185089111,8.887276649475098,0.12657128274440765,-0.12504416704177856,0.20335689187049866,2.3399999141693115,-36.41999816894531,-15.899999618530273,0
29,8,32,0,810,45.19427784,11.30917393,-0.7661445140838623,3.9456443786621094,8.925583839416504,0.12657128274440765,-0.12504416704177856,0.20335689187049866,2.3399999141693115,-36.41999816894531,-15.899999618530273,0
29,8,32,0,810,45.19427784,11.30917393,-0.7661445140838623,3.9456443786621094,8.925583839416504,-0.02370157092809677,0.20115788280963898,0.031092891469597816,2.3399999141693115,-36.41999816894531,-15.899999618530273,0
29,8,32,0,880,45.19427784,11.30917393,-0.727837324142456,4.252102375030518,8.734047889709473,-0.02370157092809677,0.20115788280963898,0.031092891469597816,2.3399999141693115,-36.41999816894531,-15.899999618530273,0
29,8,32,0,950,45.19427784,11.30917393,-0.6129156351089478,4.137180328369141,8.96389102935791,-0.02370157092809677,0.20115788280963898,0.031092891469597816,2.3399999141693115,-36.41999816894531,-15.899999618530273,0
29,8,32,1,6,45.19427784,11.30917393,-0.6129156351089478,4.137180328369141,8.96389102935791,-0.02370157092809677,0.20115788280963898,0.031092891469597816,2.819999933242798,-37.13999938964844,-14.579999923706055,0
29,8,32,1,9,45.19427784,11.30917393,-0.6129156351089478,4.137180328369141,8.96389102935791,-0.3816685974597931,0.2158186435699463,-0.1277320683002472,2.819999933242798,-37.13999938964844,-14.579999923706055,0
29,8,32,1,21,45.19427784,11.30917393,-0.5746083855628967,3.4093432426452637,9.346963882446289,-0.3816685974597931,0.2158186435699463,-0.1277320683002472,2.819999933242798,-37.13999938964844,-14.579999923706055,0
29,8,32,1,90,45.19428355,11.30917362,-0.5746083855628967,2.911349296569824,9.883264541625977,-0.3816685974597931,0.2158186435699463,-0.1277320683002472,2.819999933242798,-37.13999938964844,-14.579999923706055,0
29,8,32,1,167,45.19428355,11.30917362,-0.3447650372982025,3.2561142444610596,8.427590370178223,-0.3816685974597931,0.2158186435699463,-0.1277320683002472,2.819999933242798,-37.13999938964844,-14.579999923706055,0
29,8,32,1,206,45.19428355,11.30917362,-0.3447650372982025,3.2561142444610596,8.427590370178223,-0.3816685974597931,0.2158186435699463,-0.1277320683002472,2.5199999809265137,-37.439998626708984,-14.15999984741211,0
29,8,32,1,209,45.19428355,11.30917362,-0.3447650372982025,3.2561142444610596,8.427590370178223,0.06792821735143661,-0.2704300880432129,-0.005559023004025221,2.5199999809265137,-37.439998626708984,-14.15999984741211,0
29,8,32,1,238,45.19428355,11.30917362,-0.49799394607543945,3.064578056335449,8.96389102935791,0.06792821735143661,-0.2704300880432129,-0.005559023004025221,2.5199999809265137,-37.439998626708984,-14.15999984741211,0
29,8,32,1,300,45.19428355,11.30917362,-0.3447650372982025,3.2178070545196533,9.691728591918945,0.06792821735143661,-0.2704300880432129,-0.005559023004025221,2.5199999809265137,-37.439998626708984,-14.15999984741211,0
29,8,32,1,372,45.19428355,11.30917362,-0.26815059781074524,3.44765043258667,9.84495735168457,0.06792821735143661,-0.2704300880432129,-0.005559023004025221,2.5199999809265137,-37.439998626708984,-14.15999984741211,0
29,8,32,1,406,45.19428355,11.30917362,-0.26815059781074524,3.44765043258667,9.84495735168457,0.06792821735143661,-0.2704300880432129,-0.005559023004025221,2.6399998664855957,-37.439998626708984,-14.039999961853027,0
29,8,32,1,409,45.19428355,11.30917362,-0.26815059781074524,3.44765043258667,9.84495735168457,0.06059783324599266,-0.26676487922668457,-0.06908901035785675,2.6399998664855957,-37.439998626708984,-14.039999961853027,0
29,8,32,1,440,45.19428355,11.30917362,-0.49799394607543945,2.9879636764526367,9.461885452270508,0.06059783324599266,-0.26676487922668457,-0.06908901035785675,2.6399998664855957,-37.439998626708984,-14.039999961853027,0
29,8,32,1,510,45.19428355,11.30917362,0.1149216815829277,3.1028854846954346,9.078812599182129,0.06059783324599266,-0.26676487922668457,-0.06908901035785675,2.6399998664855957,-37.439998626708984,-14.039999961853027,0
29,8,32,1,580,45.19428355,11.30917362,0.038307227194309235,3.141192674636841,8.887276649475098,0.06059783324599266,-0.26676487922668457,-0.06908901035785675,2.6399998664855957,-37.439998626708984,-14.039999961853027,0
29,8,32,1,606,45.19428355,11.30917362,0.038307227194309235,3.141192674636841,8.887276649475098,0.06059783324599266,-0.26676487922668457,-0.06908901035785675,2.3399999141693115,-37.02000045776367,-14.399999618530273,0
29,8,32,1,609,45.19428355,11.30917362,0.038307227194309235,3.141192674636841,8.887276649475098,0.1754404902458191,-0.14947877824306488,0.0017713597044348717,2.3399999141693115,-37.02000045776367,-14.399999618530273,0
29,8,32,1,650,45.19428355,11.30917362,0.2298433631658554,3.3710360527038574,9.27034854888916,0.1754404902458191,-0.14947877824306488,0.0017713597044348717,2.3399999141693115,-37.02000045776367,-14.399999618530273,0
29,8,32,1,720,45.19428355,11.30917362,0.1149216815829277,3.5625722408294678,9.27034854888916,0.1754404902458191,-0.14947877824306488,0.0017713597044348717,2.3399999141693115,-37.02000045776367,-14.399999618530273,0
29,8,32,1,797,45.19428355,11.30917362,0.3064578175544739,3.485957622528076,9.346963882446289,0.1754404902458191,-0.14947877824306488,0.0017713597044348717,2.3399999141693115,-37.02000045776367,-14.399999618530273,0
29,8,32,1,809,45.19428355,11.30917362,0.3064578175544739,3.485957622528076,9.346963882446289,0.1754404902458191,-0.14947877824306488,0.0017713597044348717,1.9799998998641968,-36.89999771118164,-14.699999809265137,0
29,8,32,1,823,45.19428355,11.30917362,0.3064578175544739,3.485957622528076,9.346963882446289,-0.037140604108572006,0.03622426837682724,0.03842327371239662,1.9799998998641968,-36.89999771118164,-14.699999809265137,0
29,8,32,1,860,45.19428355,11.30917362,0.2298433631658554,3.485957622528076,9.27034854888916,-0.037140604108572006,0.03622426837682724,0.03842327371239662,1.9799998998641968,-36.89999771118164,-14.699999809265137,0
29,8,32,1,930,45.19428355,11.30917362,0.26815059781074524,3.6391866207122803,9.040505409240723,-0.037140604108572006,0.03622426837682724,0.03842327371239662,1.9799998998641968,-36.89999771118164,-14.699999809265137,0
29,8,32,2,0,45.19428355,11.30917362,-0.1149216815829277,3.7158010005950928,9.078812599182129,-0.037140604108572006,0.03622426837682724,0.03842327371239662,1.9799998998641968,-36.89999771118164,-14.699999809265137,0
29,8,32,2,6,45.19428355,11.30917362,-0.1149216815829277,3.7158010005950928,9.078812599182129,-0.037140604108572006,0.03622426837682724,0.03842327371239662,1.3199999332427979,-36.71999740600586,-15.239999771118164,0
29,8,32,2,23,45.19428355,11.30917362,-0.1149216815829277,3.7158010005950928,9.078812599182129,0.11313224583864212,-0.13970492780208588,-0.09718881547451019,1.3199999332427979,-36.71999740600586,-15.239999771118164,0
29,8,32,2,96,45.19428968,11.30917564,-0.07661445438861847,3.7924153804779053,9.117119789123535,0.11313224583864212,-0.13970492780208588,-0.09718881547451019,1.3199999332427979,-36.71999740600586,-15.239999771118164,0
29,8,32,2,141,45.19428968,11.30917564,-0.15322890877723694,3.7924153804779053,9.002198219299316,0.11313224583864212,-0.13970492780208588,-0.09718881547451019,1.3199999332427979,-36.71999740600586,-15.239999771118164,0
29,8,32,2,210,45.19428968,11.30917564,-0.15322890877723694,3.7924153804779053,9.002198219299316,0.11313224583864212,-0.13970492780208588,-0.09718881547451019,1.2599999904632568,-37.02000045776367,-14.399999618530273,0
29,8,32,2,212,45.19428968,11.30917564,-0.038307227194309235,4.213795185089111,8.65743350982666,0.11313224583864212,-0.13970492780208588,-0.09718881547451019,1.2599999904632568,-37.02000045776367,-14.399999618530273,0
29,8,32,2,231,45.19428968,11.30917564,-0.038307227194309235,4.213795185089111,8.65743350982666,0.11557570844888687,0.15351039171218872,0.011545203626155853,1.2599999904632568,-37.02000045776367,-14.399999618530273,0
29,8,32,2,280,45.19428968,11.30917564,-0.3064578175544739,4.060565948486328,8.810662269592285,0.11557570844888687,0.15351039171218872,0.011545203626155853,1.2599999904632568,-37.02000045776367,-14.399999618530273,0
29,8,32,2,351,45.19428968,11.30917564,-0.07661445438861847,4.252102375030518,8.848969459533691,0.11557570844888687,0.15351039171218872,0.011545203626155853,1.2599999904632568,-37.02000045776367,-14.399999618530273,0
29,8,32,2,406,45.19428968,11.30917564,-0.07661445438861847,4.252102375030518,8.848969459533691,0.11557570844888687,0.15351039171218872,0.011545203626155853,1.1999999284744263,-37.20000076293945,-14.039999961853027,0
29,8,32,2,423,45.19428968,11.30917564,-0.38307225704193115,4.137180328369141,8.925583839416504,0.11557570844888687,0.15351039171218872,0.011545203626155853,1.1999999284744263,-37.20000076293945,-14.039999961853027,0
29,8,32,2,424,45.19428968,11.30917564,-0.38307225704193115,4.137180328369141,8.925583839416504,-0.02370157092809677,0.05210676044225693,-0.066645547747612,1.1999999284744263,-37.20000076293945,-14.039999961853027,0
29,8,32,2,490,45.19428968,11.30917564,-0.4213795065879822,4.137180328369141,9.117119789123535,-0.02370157092809677,0.05210676044225693,-0.066645547747612,1.1999999284744263,-37.20000076293945,-14.039999961853027,0
29,8,32,2,561,45.19428968,11.30917564,-0.49799394607543945,4.098873138427734,9.002198219299316,-0.02370157092809677,0.05210676044225693,-0.066645547747612,1.1999999284744263,-37.20000076293945,-14.039999961853027,0
29,8,32,2,606,45.19428968,11.30917564,-0.49799394607543945,4.098873138427734,9.002198219299316,-0.02370157092809677,0.05210676044225693,-0.066645547747612,1.0199999809265137,-37.91999816894531,-14.219999313354492,0
29,8,32,2,630,45.19428968,11.30917564,-0.49799394607543945,4.098873138427734,9.002198219299316,0.03127630427479744,0.07043272256851196,-0.012889405712485313,1.0199999809265137,-37.91999816894531,-14.219999313354492,0
29,8,32,2,633,45.19428968,11.30917564,-0.4596867263317108,4.213795185089111,8.810662269592285,0.03127630427479744,0.07043272256851196,-0.012889405712485313,1.0199999809265137,-37.91999816894531,-14.219999313354492,0
29,8,32,2,700,45.19428968,11.30917564,-0.6129156351089478,4.175487995147705,9.040505409240723,0.03127630427479744,0.07043272256851196,-0.012889405712485313,1.0199999809265137,-37.91999816894531,-14.219999313354492,0
29,8,32,2,771,45.19428968,11.30917564,-0.6512228846549988,4.098873138427734,9.117119789123535,0.03127630427479744,0.07043272256851196,-0.012889405712485313,1.0199999809265137,-37.91999816894531,-14.219999313354492,0
29,8,32,2,807,45.19428968,11.30917564,-0.6512228846549988,4.098873138427734,9.117119789123535,0.03127630427479744,0.07043272256851196,-0.012889405712485313,1.0199999809265137,-38.040000915527344,-14.519999504089355,0
29,8,32,2,830,45.19428968,11.30917564,-0.6512228846549988,4.098873138427734,9.117119789123535,-0.011484265327453613,0.07654137164354324,0.09706633538007736,1.0199999809265137,-38.040000915527344,-14.519999504089355,0
29,8,32,2,844,45.19428968,11.30917564,-0.5363011956214905,4.137180328369141,8.810662269592285,-0.011484265327453613,0.07654137164354324,0.09706633538007736,1.0199999809265137,-38.040000915527344,-14.519999504089355,0
29,8,32,2,911,45.19428968,11.30917564,-0.49799394607543945,4.098873138427734,8.810662269592285,-0.011484265327453613,0.07654137164354324,0.09706633538007736,1.0199999809265137,-38.040000915527344,-14.519999504089355,0
29,8,32,2,980,45.19428968,11.30917564,-0.6129156351089478,4.060565948486328,8.848969459533691,-0.011484265327453613,0.07654137164354324,0.09706633538007736,1.0199999809265137,-38.040000915527344,-14.519999504089355,0
29,8,32,3,7,45.19428968,11.30917564,-0.6129156351089478,4.060565948486328,8.848969459533691,-0.011484265327453613,0.07654137164354324,0.09706633538007736,0.8399999737739563,-38.15999984741211,-15.299999237060547,0
29,8,32,3,30,45.19428968,11.30917564,-0.6129156351089478,4.060565948486328,8.848969459533691,0.030054571107029915,0.0130113884806633,0.04208846762776375,0.8399999737739563,-38.15999984741211,-15.299999237060547,0
29,8,32,3,50,45.19428968,11.30917564,-0.6129156351089478,4.137180328369141,8.848969459533691,0.030054571107029915,0.0130113884806633,0.04208846762776375,0.8399999737739563,-38.15999984741211,-15.299999237060547,0
29,8,32,3,120,45.19429377,11.30918093,-0.5363011956214905,4.175487995147705,8.810662269592285,0.030054571107029915,0.0130113884806633,0.04208846762776375,0.8399999737739563,-38.15999984741211,-15.299999237060547,0
29,8,32,3,191,45.19429377,11.30918093,-0.5363011956214905,4.137180328369141,8.96389102935791,0.030054571107029915,0.0130113884806633,0.04208846762776375,0.8399999737739563,-38.15999984741211,-15.299999237060547,0
29,8,32,3,219,45.19429377,11.30918093,-0.5363011956214905,4.137180328369141,8.96389102935791,0.030054571107029915,0.0130113884806633,0.04208846762776375,0.0,-38.34000015258789,-16.079999923706055,0
29,8,32,3,230,45.19429377,11.30918093,-0.5363011956214905,4.137180328369141,8.96389102935791,0.02516764961183071,0.026450423523783684,0.07140999287366867,0.0,-38.34000015258789,-16.079999923706055,0
29,8,32,3,260,45.19429377,11.30918093,-0.49799394607543945,4.252102375030518,8.734047889709473,0.02516764961183071,0.026450423523783684,0.07140999287366867,0.0,-38.34000015258789,-16.079999923706055,0
29,8,32,3,331,45.19429377,11.30918093,-0.49799394607543945,4.175487995147705,9.040505409240723,0.02516764961183071,0.026450423523783684,0.07140999287366867,0.0,-38.34000015258789,-16.079999923706055,0
29,8,32,3,400,45.19429377,11.30918093,-0.38307225704193115,4.252102375030518,8.65743350982666,0.02516764961183071,0.026450423523783684,0.07140999287366867,0.0,-38.34000015258789,-16.079999923706055,0
29,8,32,3,407,45.19429377,11.30918093,-0.38307225704193115,4.252102375030518,8.65743350982666,0.02516764961183071,0.026450423523783684,0.07140999287366867,-0.5999999642372131,-37.97999954223633,-16.619998931884766,0
29,8,32,3,430,45.19429377,11.30918093,-0.38307225704193115,4.252102375030518,8.65743350982666,0.026389380916953087,0.0020158132538199425,0.04819712042808533,-0.5999999642372131,-37.97999954223633,-16.619998931884766,0
29,8,32,3,472,45.19429377,11.30918093,-0.4596867263317108,4.213795185089111,8.695740699768066,0.026389380916953087,0.0020158132538199425,0.04819712042808533,-0.5999999642372131,-37.97999954223633,-16.619998931884766,0
29,8,32,3,544,45.19429377,11.30918093,-0.49799394607543945,4.290409564971924,8.96389102935791,0.026389380916953087,0.0020158132538199425,0.04819712042808533,-0.5999999642372131,-37.97999954223633,-16.619998931884766,0
29,8,32,3,607,45.19429377,11.30918093,-0.49799394607543945,4.290409564971924,8.96389102935791,0.026389380916953087,0.0020158132538199425,0.04819712042808533,-1.3199999332427979,-37.91999816894531,-16.5,0
29,8,32,3,610,45.19429377,11.30918093,-0.3447650372982025,4.367023944854736,8.848969459533691,0.026389380916953087,0.0020158132538199425,0.04819712042808533,-1.3199999332427979,-37.91999816894531,-16.5,0
29,8,32,3,631,45.19429377,11.30918093,-0.3447650372982025,4.367023944854736,8.848969459533691,0.12779301404953003,-0.03341437131166458,0.0848490297794342,-1.3199999332427979,-37.91999816894531,-16.5,0
29,8,32,3,680,45.19429377,11.30918093,-0.07661445438861847,4.32871675491333,8.274360656738281,0.12779301404953003,-0.03341437131166458,0.0848490297794342,-1.3199999332427979,-37.91999816894531,-16.5,0
29,8,32,3,751,45.19429377,11.30918093,-0.9576807022094727,5.324704647064209,7.048529624938965,0.12779301404953003,-0.03341437131166458,0.0848490297794342,-1.3199999332427979,-37.91999816894531,-16.5,0
29,8,32,3,807,45.19429377,11.30918093,-0.9576807022094727,5.324704647064209,7.048529624938965,0.12779301404953003,-0.03341437131166458,0.0848490297794342,-1.559999942779541,-38.15999984741211,-16.19999885559082,0
29,8,32,3,826,45.19429377,11.30918093,0.7661445140838623,4.098873138427734,7.967903137207031,0.12779301404953003,-0.03341437131166458,0.0848490297794342,-1.559999942779541,-38.15999984741211,-16.19999885559082,0
29,8,32,3,831,45.19429377,11.30918093,0.7661445140838623,4.098873138427734,7.967903137207031,1.0514212846755981,-1.6534290313720703,-1.4850746393203735,-1.559999942779541,-38.15999984741211,-16.19999885559082,0
29,8,32,3,891,45.19429377,11.30918093,1.2258312702178955,5.439626216888428,8.65743350982666,1.0514212846755981,-1.6534290313720703,-1.4850746393203735,-1.559999942779541,-38.15999984741211,-16.19999885559082,0
29,8,32,3,960,45.19429377,11.30918093,0.3064578175544739,3.485957622528076,11.30063247680664,1.0514212846755981,-1.6534290313720703,-1.4850746393203735,-1.559999942779541,-38.15999984741211,-16.19999885559082,0
29,8,32,4,7,45.19429377,11.30918093,0.3064578175544739,3.485957622528076,11.30063247680664,1.0514212846755981,-1.6534290313720703,-1.4850746393203735,-0.47999998927116394,-39.599998474121094,-13.679999351501465,0
29,8,32,4,31,45.19429377,11.30918093,-1.6855180263519287,5.286397457122803,9.117119789123535,1.0514212846755981,-1.6534290313720703,-1.4850746393203735,-0.47999998927116394,-39.599998474121094,-13.679999351501465,0
29,8,32,4,31,45.19429377,11.30918093,-1.6855180263519287,5.286397457122803,9.117119789123535,-1.8819535970687866,1.9909930229187012,0.6993794441223145,-0.47999998927116394,-39.599998474121094,-13.679999351501465,0
29,8,32,4,100,45.19429929,11.30918775,-1.4173674583435059,3.5242648124694824,9.117119789123535,-1.8819535970687866,1.9909930229187012,0.6993794441223145,-0.47999998927116394,-39.599998474121094,-13.679999351501465,0
29,8,32,4,171,45.19429929,11.30918775,-1.1875240802764893,4.022258758544922,8.810662269592285,-1.8819535970687866,1.9909930229187012,0.6993794441223145,-0.47999998927116394,-39.599998474121094,-13.679999351501465,0
29,8,32,4,226,45.19429929,11.30918775,-1.1875240802764893,4.022258758544922,8.810662269592285,-1.8819535970687866,1.9909930229187012,0.6993794441223145,1.7400000095367432,-39.89999771118164,-13.679999351501465,0
29,8,32,4,240,45.19429929,11.30918775,-1.2641384601593018,3.6774938106536865,8.236053466796875,-1.8819535970687866,1.9909930229187012,0.6993794441223145,1.7400000095367432,-39.89999771118164,-13.679999351501465,0
29,8,32,4,270,45.19429929,11.30918775,-1.2641384601593018,3.6774938106536865,8.236053466796875,0.21209241449832916,-0.10671819746494293,-0.021441519260406494,1.7400000095367432,-39.89999771118164,-13.679999351501465,0
29,8,32,4,311,45.19429929,11.30918775,-1.2258312702178955,3.754108190536499,8.810662269592285,0.21209241449832916,-0.10671819746494293,-0.021441519260406494,1.7400000095367432,-39.89999771118164,-13.679999351501465,0
29,8,32,4,381,45.19429929,11.30918775,-1.2641384601593018,4.060565948486328,9.040505409240723,0.21209241449832916,-0.10671819746494293,-0.021441519260406494,1.7400000095367432,-39.89999771118164,-13.679999351501465,0
29,8,32,4,409,45.19429929,11.30918775,-1.2641384601593018,4.060565948486328,9.040505409240723,0.21209241449832916,-0.10671819746494293,-0.021441519260406494,2.6399998664855957,-40.31999969482422,-13.25999927520752,0
29,8,32,4,450,45.19429929,11.30918775,-1.37906014919281,4.098873138427734,9.232041358947754,0.21209241449832916,-0.10671819746494293,-0.021441519260406494,2.6399998664855957,-40.31999969482422,-13.25999927520752,0
29,8,32,4,470,45.19429929,11.30918775,-1.37906014919281,4.098873138427734,9.232041358947754,-0.0029321513138711452,0.2109317183494568,0.034758083522319794,2.6399998664855957,-40.31999969482422,-13.25999927520752,0
29,8,32,4,520,45.19429929,11.30918775,-1.2641384601593018,4.481945514678955,8.734047889709473,-0.0029321513138711452,0.2109317183494568,0.034758083522319794,2.6399998664855957,-40.31999969482422,-13.25999927520752,0
29,8,32,4,590,45.19429929,11.30918775,-1.5705963373184204,4.367023944854736,8.427590370178223,-0.0029321513138711452,0.2109317183494568,0.034758083522319794,2.6399998664855957,-40.31999969482422,-13.25999927520752,0
29,8,32,4,607,45.19429929,11.30918775,-1.5705963373184204,4.367023944854736,8.427590370178223,-0.0029321513138711452,0.2109317183494568,0.034758083522319794,4.079999923706055,-39.959999084472656,-13.25999927520752,0
29,8,32,4,661,45.19429929,11.30918775,-1.5705963373184204,4.213795185089111,8.580819129943848,-0.0029321513138711452,0.2109317183494568,0.034758083522319794,4.079999923706055,-39.959999084472656,-13.25999927520752,0
29,8,32,4,669,45.19429929,11.30918775,-1.5705963373184204,4.213795185089111,8.580819129943848,0.04960225895047188,-0.11282685399055481,-0.017776327207684517,4.079999923706055,-39.959999084472656,-13.25999927520752,0
29,8,32,4,730,45.19429929,11.30918775,-1.6089035272598267,4.481945514678955,8.810662269592285,0.04960225895047188,-0.11282685399055481,-0.017776327207684517,4.079999923706055,-39.959999084472656,-13.25999927520752,0
29,8,32,4,800,45.19429929,11.30918775,-1.4173674583435059,4.252102375030518,8.734047889709473,0.04960225895047188,-0.11282685399055481,-0.017776327207684517,4.079999923706055,-39.959999084472656,-13.25999927520752,0
29,8,32,4,807,45.19429929,11.30918775,-1.4173674583435059,4.252102375030518,8.734047889709473,0.04960225895047188,-0.11282685399055481,-0.017776327207684517,5.400000095367432,-39.89999771118164,-12.960000038146973,0
29,8,32,4,871,45.19429929,11.30918775,-1.455674648284912,4.443638324737549,8.695740699768066,0.04960225895047188,-0.11282685399055481,-0.017776327207684517,5.400000095367432,-39.89999771118164,-12.960000038146973,0
29,8,32,4,880,45.19429929,11.30918775,-1.455674648284912,4.443638324737549,8.695740699768066,-0.011484265327453613,-0.09572262316942215,0.012766933999955654,5.400000095367432,-39.89999771118164,-12.960000038146973,0
29,8,32,4,944,45.19429929,11.30918775,-1.4939818382263184,4.405331134796143,8.848969459533691,-0.011484265327453613,-0.09572262316942215,0.012766933999955654,5.400000095367432,-39.89999771118164,-12.960000038146973,0
